id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
13199;37;admin.;divorced;secondary;no;506;yes;no;cellular;2;feb;446;2;273;1;failure;no
28141;51;technician;divorced;tertiary;no;3962;yes;no;cellular;2;feb;267;1;-1;0;unknown;no
98597;36;admin.;single;secondary;no;-207;no;no;cellular;2;feb;83;1;-1;0;unknown;no
54308;39;technician;married;secondary;no;186;no;no;cellular;2;feb;171;1;-1;0;unknown;no
25204;42;blue-collar;married;primary;no;199;yes;no;cellular;2;feb;272;1;-1;0;unknown;no
58689;36;admin.;married;secondary;no;854;yes;no;cellular;2;feb;130;1;-1;0;unknown;no
95739;38;management;married;tertiary;no;106;no;no;cellular;2;feb;124;1;-1;0;unknown;no
70596;31;technician;single;secondary;yes;25;no;no;cellular;2;feb;381;1;-1;0;unknown;no
72358;39;student;single;tertiary;no;2103;no;no;cellular;2;feb;588;1;-1;0;unknown;yes
89323;56;management;married;tertiary;no;363;no;no;cellular;2;feb;49;1;-1;0;unknown;no
23491;35;blue-collar;single;secondary;no;278;no;no;cellular;2;feb;60;1;-1;0;unknown;no
96057;47;admin.;married;secondary;no;2152;no;no;cellular;2;feb;138;1;-1;0;unknown;no
63247;38;services;married;secondary;no;-301;no;yes;cellular;2;feb;182;1;-1;0;unknown;no
18760;43;entrepreneur;married;primary;no;629;yes;no;cellular;2;feb;70;3;265;4;other;no
74204;39;blue-collar;married;secondary;no;1044;yes;no;cellular;2;feb;158;1;-1;0;unknown;no
88065;40;blue-collar;married;secondary;no;123;yes;no;cellular;2;feb;247;1;241;3;failure;no
84036;45;self-employed;married;tertiary;no;430;yes;no;cellular;2;feb;221;1;206;2;failure;no
83106;48;blue-collar;married;secondary;no;578;yes;no;cellular;2;feb;70;1;250;1;failure;no
27670;42;entrepreneur;married;secondary;no;46;no;no;cellular;2;feb;1013;1;-1;0;unknown;no
13914;54;technician;married;secondary;no;306;no;no;cellular;2;feb;107;1;-1;0;unknown;no
96264;59;retired;single;secondary;no;2;no;no;telephone;2;feb;935;1;-1;0;unknown;yes
72043;45;housemaid;divorced;primary;no;221;no;no;cellular;2;feb;93;1;235;1;failure;no
45247;58;blue-collar;divorced;secondary;no;1103;yes;no;cellular;2;feb;226;1;202;4;failure;no
95194;47;technician;married;secondary;no;332;yes;no;cellular;2;feb;276;1;269;1;success;no
32478;60;technician;married;secondary;no;358;no;no;cellular;2;feb;95;1;216;2;failure;no
62445;30;management;married;secondary;no;503;yes;no;cellular;2;feb;96;1;-1;0;unknown;no
65297;35;technician;divorced;secondary;no;2823;yes;no;cellular;2;feb;229;1;-1;0;unknown;no
18790;40;unemployed;single;tertiary;no;97;yes;yes;cellular;2;feb;73;1;252;1;failure;no
17683;48;blue-collar;married;unknown;no;439;yes;no;cellular;2;feb;212;1;249;2;other;no
43784;36;technician;divorced;secondary;no;-94;yes;no;cellular;2;feb;185;1;252;2;failure;no
76869;31;unemployed;divorced;tertiary;no;256;yes;no;cellular;2;feb;264;1;201;2;success;no
36640;54;services;married;secondary;no;514;yes;no;cellular;2;feb;109;1;186;3;failure;no
66175;49;blue-collar;married;primary;no;0;yes;no;cellular;2;feb;210;1;-1;0;unknown;no
32648;46;admin.;divorced;secondary;no;0;yes;no;cellular;2;feb;149;1;-1;0;unknown;no
72056;40;unemployed;divorced;secondary;no;507;yes;no;cellular;2;feb;134;1;266;7;failure;no
94952;30;management;single;tertiary;no;604;no;yes;cellular;2;feb;475;1;-1;0;unknown;no
15398;39;technician;single;secondary;no;614;yes;no;cellular;2;feb;166;1;258;1;failure;no
20326;31;technician;single;secondary;no;44;no;no;cellular;2;feb;200;5;175;2;failure;no
76200;34;blue-collar;single;secondary;no;186;no;no;cellular;2;feb;342;1;-1;0;unknown;no
16415;31;services;single;secondary;no;469;no;yes;cellular;2;feb;111;1;-1;0;unknown;no
53824;28;student;single;secondary;no;330;no;no;telephone;2;feb;197;1;-1;0;unknown;no
79044;58;retired;married;secondary;no;195;no;no;cellular;2;feb;41;1;-1;0;unknown;no
94835;32;services;married;secondary;no;289;yes;no;cellular;2;feb;63;1;257;2;failure;no
31451;41;admin.;married;tertiary;no;108;yes;no;cellular;2;feb;210;1;-1;0;unknown;no
21471;47;entrepreneur;married;secondary;no;583;yes;no;cellular;2;feb;495;1;258;2;failure;no
81566;58;admin.;divorced;secondary;no;0;yes;no;cellular;2;feb;244;1;229;5;other;no
35442;31;management;married;tertiary;no;197;yes;no;cellular;2;feb;105;1;-1;0;unknown;no
23577;37;self-employed;single;secondary;no;349;yes;yes;cellular;2;feb;165;1;-1;0;unknown;no
76153;43;management;divorced;secondary;no;51;no;no;cellular;2;feb;430;1;-1;0;unknown;yes
97950;34;blue-collar;married;secondary;no;-271;yes;yes;cellular;2;feb;90;1;252;2;failure;no
49430;38;services;married;secondary;no;304;no;yes;cellular;2;feb;238;1;214;1;failure;no
85920;38;technician;married;tertiary;no;447;yes;no;cellular;2;feb;224;1;269;1;failure;no
85970;37;blue-collar;married;primary;no;708;yes;no;telephone;2;feb;51;1;-1;0;unknown;no
24557;40;retired;married;primary;no;407;yes;no;cellular;2;feb;200;1;271;1;failure;no
67504;28;management;single;tertiary;no;33;no;no;cellular;2;feb;271;7;-1;0;unknown;no
79194;56;technician;married;secondary;no;778;no;no;cellular;2;feb;315;2;208;1;failure;no
15906;36;unemployed;married;secondary;no;533;yes;no;cellular;2;feb;619;1;272;1;failure;no
87216;60;management;married;tertiary;no;553;yes;no;cellular;2;feb;343;1;210;3;success;no
32332;36;management;married;tertiary;no;763;no;no;cellular;2;feb;50;1;-1;0;unknown;no
12392;56;blue-collar;married;secondary;no;659;yes;no;cellular;2;feb;148;1;188;3;failure;no
13635;37;services;single;secondary;no;174;yes;no;cellular;2;feb;134;1;271;2;failure;no
17060;36;technician;single;secondary;no;210;no;no;cellular;2;feb;65;1;-1;0;unknown;no
68633;38;admin.;married;secondary;no;-500;no;yes;cellular;2;feb;67;1;195;5;other;no
78492;48;services;married;secondary;no;74;no;no;cellular;2;feb;201;1;-1;0;unknown;no
10385;53;management;married;secondary;no;478;yes;no;cellular;2;feb;66;1;264;2;failure;no
66633;38;technician;married;secondary;no;10;no;no;cellular;2;feb;86;1;161;5;other;no
50252;27;services;married;primary;no;921;no;no;cellular;2;feb;141;1;-1;0;unknown;no
82385;27;technician;married;tertiary;no;10451;yes;no;cellular;2;feb;45;1;-1;0;unknown;no
75133;46;entrepreneur;married;primary;no;0;no;no;cellular;2;feb;64;1;-1;0;unknown;no
92597;45;services;married;secondary;no;-75;yes;no;cellular;2;feb;134;1;252;1;failure;no
53229;46;blue-collar;married;primary;no;1941;yes;no;cellular;2;feb;90;1;-1;0;unknown;no
77547;48;blue-collar;married;secondary;no;244;yes;yes;cellular;2;feb;212;1;-1;0;unknown;no
82166;30;admin.;single;secondary;no;585;no;yes;cellular;2;feb;7;6;-1;0;unknown;no
66518;40;blue-collar;married;secondary;no;746;yes;yes;cellular;2;feb;241;1;262;3;other;no
58067;60;management;married;primary;no;92;no;no;telephone;2;feb;447;1;-1;0;unknown;no
40892;32;services;single;secondary;no;6857;no;no;cellular;2;feb;216;1;-1;0;unknown;no
10022;48;services;married;secondary;no;51;yes;yes;cellular;2;feb;90;1;262;1;failure;no
71925;58;admin.;married;secondary;no;580;no;yes;telephone;2;feb;161;3;5;3;other;no
89324;45;technician;married;secondary;no;1818;no;no;cellular;2;feb;197;1;241;2;other;no
46428;47;admin.;single;secondary;no;15;no;no;cellular;2;feb;71;1;266;4;failure;no
93615;53;management;married;primary;no;798;yes;no;telephone;2;feb;45;1;217;2;failure;no
85878;43;services;married;unknown;no;790;no;no;cellular;2;feb;126;1;-1;0;unknown;no
77494;53;technician;married;secondary;no;7984;yes;no;cellular;2;feb;151;1;-1;0;unknown;no
20512;54;self-employed;married;secondary;no;534;yes;no;cellular;2;feb;165;1;188;4;failure;no
72973;36;admin.;married;secondary;no;96;no;no;cellular;2;feb;302;1;-1;0;unknown;yes
54872;31;unemployed;single;secondary;no;284;yes;no;cellular;2;feb;855;1;-1;0;unknown;yes
84732;36;blue-collar;single;secondary;no;50;no;no;telephone;2;feb;38;1;-1;0;unknown;no
55487;38;services;single;secondary;no;-196;yes;no;cellular;2;feb;60;1;271;1;failure;no
91978;31;technician;divorced;secondary;no;304;no;no;cellular;2;feb;133;2;-1;0;unknown;no
94296;35;admin.;single;tertiary;no;994;no;no;cellular;2;feb;75;2;-1;0;unknown;no
16451;34;management;married;tertiary;no;28;yes;no;cellular;2;feb;504;1;-1;0;unknown;no
54847;35;blue-collar;married;primary;no;0;no;yes;cellular;2;feb;154;2;-1;0;unknown;no
32395;46;management;married;tertiary;no;587;no;no;telephone;2;feb;186;1;-1;0;unknown;no
83757;27;student;single;secondary;no;1411;no;no;cellular;2;feb;92;1;-1;0;unknown;no
97140;38;services;single;secondary;no;4317;yes;no;cellular;2;feb;216;2;-1;0;unknown;no
26509;47;management;single;tertiary;no;585;yes;no;cellular;2;feb;100;1;-1;0;unknown;no
33063;43;blue-collar;married;primary;no;575;no;no;cellular;2;feb;237;1;-1;0;unknown;no
69649;28;technician;single;tertiary;no;-481;yes;yes;cellular;2;feb;100;1;-1;0;unknown;no
20516;54;technician;married;secondary;no;719;yes;no;cellular;2;feb;242;1;264;1;failure;no
13715;31;services;married;secondary;no;442;yes;no;cellular;2;feb;69;1;270;2;failure;no
55110;42;management;single;tertiary;no;336;yes;no;cellular;2;feb;142;6;195;3;failure;no
72446;34;entrepreneur;married;tertiary;no;-508;yes;no;cellular;2;feb;282;1;-1;0;unknown;no
94492;37;management;married;tertiary;no;767;no;yes;cellular;2;feb;204;1;-1;0;unknown;no
20241;29;unemployed;single;secondary;no;875;no;no;cellular;2;feb;137;1;-1;0;unknown;no
22994;26;student;single;tertiary;no;376;no;no;telephone;2;feb;237;2;-1;0;unknown;no
95370;34;blue-collar;married;primary;no;1873;yes;no;cellular;2;feb;192;1;-1;0;unknown;no
55328;29;technician;single;secondary;no;120;no;no;cellular;2;feb;110;3;-1;0;unknown;no
57804;26;management;single;tertiary;no;761;no;no;cellular;2;feb;362;1;-1;0;unknown;no
39282;33;technician;single;secondary;no;1327;yes;no;cellular;2;feb;20;7;-1;0;unknown;no
23083;30;admin.;single;tertiary;no;267;no;no;cellular;2;feb;124;1;-1;0;unknown;no
17199;42;self-employed;single;secondary;no;924;no;no;cellular;2;feb;127;1;-1;0;unknown;no
82114;29;admin.;single;secondary;no;196;no;no;telephone;2;feb;268;1;-1;0;unknown;no
38824;41;management;married;primary;no;243;yes;no;cellular;2;feb;199;1;-1;0;unknown;no
59009;34;technician;married;primary;no;1301;no;no;cellular;2;feb;56;1;-1;0;unknown;no
22079;35;technician;married;secondary;no;723;no;no;cellular;2;feb;324;1;-1;0;unknown;no
64298;29;management;married;tertiary;no;-45;no;no;cellular;2;feb;180;1;-1;0;unknown;no
57501;28;services;single;secondary;no;0;no;no;cellular;2;feb;188;1;206;2;other;no
57563;34;management;married;tertiary;no;926;no;yes;cellular;2;feb;655;2;-1;0;unknown;no
80842;38;services;married;secondary;no;8876;no;no;cellular;2;feb;280;1;75;1;failure;no
27239;31;admin.;single;tertiary;no;5;no;yes;cellular;2;feb;75;1;206;1;failure;no
11401;26;management;single;tertiary;no;0;no;yes;cellular;2;feb;145;1;199;1;failure;no
44189;39;technician;married;tertiary;no;794;no;no;telephone;2;feb;182;1;-1;0;unknown;no
10847;27;management;single;tertiary;yes;1414;yes;no;cellular;2;feb;95;1;-1;0;unknown;no
79938;35;admin.;married;secondary;no;643;yes;no;cellular;2;feb;346;2;-1;0;unknown;no
80941;41;management;single;tertiary;no;-24;yes;no;cellular;2;feb;437;1;-1;0;unknown;no
94317;44;unemployed;single;tertiary;no;7822;yes;no;telephone;2;feb;20;1;-1;0;unknown;no
82480;59;blue-collar;married;primary;no;0;no;no;cellular;2;feb;173;1;-1;0;unknown;no
49668;37;management;married;secondary;no;10;no;yes;cellular;2;feb;164;1;250;2;failure;no
48489;34;unemployed;divorced;tertiary;no;182;yes;no;cellular;2;feb;170;1;-1;0;unknown;no
70472;40;blue-collar;married;primary;no;418;no;no;cellular;2;feb;84;2;-1;0;unknown;no
76589;36;services;married;secondary;no;145;yes;no;cellular;2;feb;109;1;252;2;other;no
87805;41;blue-collar;divorced;secondary;no;-224;yes;no;cellular;2;feb;108;2;-1;0;unknown;no
71528;36;management;married;tertiary;no;853;yes;yes;cellular;2;feb;408;1;-1;0;unknown;no
88897;54;unemployed;divorced;secondary;no;6745;no;no;cellular;2;feb;39;1;-1;0;unknown;no
14314;38;self-employed;married;secondary;no;290;yes;no;cellular;2;feb;123;1;258;1;failure;no
98438;46;housemaid;married;primary;no;0;no;no;telephone;2;feb;161;1;-1;0;unknown;no
15475;38;management;married;tertiary;no;661;yes;no;cellular;2;feb;366;1;-1;0;unknown;no
32288;55;management;married;primary;no;621;no;yes;cellular;2;feb;114;1;208;1;failure;no
99089;33;management;single;tertiary;no;474;yes;no;cellular;2;feb;62;1;179;3;failure;no
22814;36;admin.;married;secondary;no;131;yes;no;cellular;2;feb;83;1;-1;0;unknown;no
10432;40;technician;married;secondary;no;504;yes;no;cellular;2;feb;96;1;266;1;failure;no
28267;46;blue-collar;divorced;primary;no;216;no;no;cellular;2;feb;173;1;-1;0;unknown;no
75886;83;retired;married;primary;no;425;no;no;telephone;2;feb;912;1;-1;0;unknown;no
77219;46;admin.;married;primary;no;469;yes;no;cellular;2;feb;75;1;264;10;other;no
22484;38;technician;married;secondary;no;201;yes;no;cellular;2;feb;43;1;-1;0;unknown;no
46450;36;unemployed;divorced;secondary;no;1366;no;yes;cellular;2;feb;131;1;-1;0;unknown;no
50788;59;blue-collar;married;secondary;no;410;yes;no;cellular;2;feb;136;1;-1;0;unknown;no
58141;30;management;single;tertiary;no;45;no;no;telephone;2;feb;211;2;-1;0;unknown;no
56982;31;technician;single;secondary;no;775;no;no;cellular;2;feb;361;1;-1;0;unknown;no
61739;34;management;married;tertiary;no;490;yes;no;cellular;2;feb;491;1;-1;0;unknown;no
66684;35;services;married;secondary;no;-50;no;no;cellular;2;feb;71;1;-1;0;unknown;no
48693;29;admin.;single;secondary;no;1027;yes;no;cellular;2;feb;177;1;-1;0;unknown;yes
69055;55;self-employed;divorced;secondary;no;1530;no;no;cellular;2;feb;166;1;216;1;other;no
17462;34;admin.;married;secondary;no;50;yes;no;cellular;2;feb;173;1;258;2;failure;no
54636;31;services;single;secondary;no;125;no;no;cellular;2;feb;360;1;-1;0;unknown;no
51844;32;management;single;tertiary;no;207;yes;no;cellular;2;feb;56;1;-1;0;unknown;no
91177;32;admin.;married;secondary;no;56;yes;no;cellular;2;feb;275;1;258;1;other;no
68563;37;blue-collar;married;secondary;no;-67;no;no;cellular;2;feb;157;1;-1;0;unknown;no
94002;36;admin.;married;secondary;no;0;yes;no;cellular;2;feb;236;2;252;1;other;no
28805;41;housemaid;married;primary;no;1332;no;no;telephone;2;feb;122;3;-1;0;unknown;no
71764;42;blue-collar;married;primary;no;1455;yes;no;cellular;2;feb;279;2;269;2;other;no
46046;40;services;married;secondary;no;683;yes;no;cellular;2;feb;299;2;-1;0;unknown;no
35161;39;management;single;tertiary;no;-145;yes;no;cellular;2;feb;268;2;196;2;failure;no
61411;52;unemployed;married;primary;no;3175;no;no;cellular;2;feb;165;1;-1;0;unknown;no
19637;45;management;married;tertiary;no;474;yes;yes;cellular;2;feb;190;4;264;4;failure;no
36554;60;retired;married;primary;no;174;yes;yes;cellular;2;feb;157;2;252;1;failure;no
33991;40;management;married;tertiary;no;543;yes;no;cellular;2;feb;349;2;262;275;other;no
12458;36;management;married;tertiary;no;82;no;no;cellular;2;feb;124;1;178;4;success;no
55004;57;admin.;married;secondary;no;11;no;no;cellular;2;feb;261;1;265;3;failure;no
13459;34;technician;married;tertiary;no;-624;no;no;telephone;2;feb;20;8;-1;0;unknown;no
88122;37;management;married;primary;no;1404;yes;no;cellular;2;feb;97;1;-1;0;unknown;no
52336;49;admin.;married;secondary;no;359;yes;no;cellular;2;feb;231;2;271;1;failure;no
53935;37;management;married;tertiary;no;59;yes;yes;telephone;2;feb;319;1;213;1;failure;no
55225;38;entrepreneur;married;tertiary;no;136;yes;yes;cellular;2;feb;113;2;-1;0;unknown;no
32721;41;admin.;married;secondary;no;437;yes;no;cellular;2;feb;138;1;-1;0;unknown;no
12304;46;services;divorced;unknown;no;973;no;no;cellular;2;feb;297;1;-1;0;unknown;no
16277;32;management;married;tertiary;no;55;no;no;cellular;2;feb;124;3;-1;0;unknown;no
65246;38;blue-collar;married;primary;no;489;yes;no;cellular;2;feb;218;1;-1;0;unknown;no
27836;40;services;divorced;secondary;no;687;yes;no;cellular;2;feb;531;1;208;1;success;yes
57438;44;management;married;secondary;no;991;no;no;cellular;2;feb;194;1;-1;0;unknown;no
18920;48;admin.;single;secondary;no;303;yes;yes;cellular;2;feb;142;1;189;4;failure;no
77346;35;management;single;tertiary;no;688;no;no;cellular;2;feb;504;1;-1;0;unknown;no
90006;28;management;single;tertiary;no;224;yes;no;cellular;2;feb;97;3;-1;0;unknown;no
99940;31;technician;single;tertiary;no;1625;no;no;cellular;2;feb;158;1;-1;0;unknown;no
57514;33;management;single;tertiary;no;1021;no;no;cellular;2;feb;734;1;-1;0;unknown;no
34349;43;management;married;secondary;yes;16;no;no;cellular;2;feb;154;2;-1;0;unknown;no
62292;60;retired;married;tertiary;no;2557;yes;no;cellular;2;feb;415;1;-1;0;unknown;yes
38090;31;admin.;single;secondary;no;338;no;no;cellular;2;feb;155;2;-1;0;unknown;no
66895;29;management;single;tertiary;no;29;no;no;cellular;2;feb;144;1;-1;0;unknown;no
39279;27;student;single;secondary;no;1625;no;no;cellular;2;feb;180;5;-1;0;unknown;no
63975;36;blue-collar;married;secondary;no;-42;no;yes;cellular;2;feb;521;2;193;2;other;no
75958;33;management;single;tertiary;no;5437;no;no;cellular;2;feb;78;1;-1;0;unknown;no
72367;33;admin.;married;secondary;no;3519;no;no;cellular;2;feb;161;1;-1;0;unknown;no
69632;45;housemaid;married;tertiary;no;40;yes;no;cellular;2;feb;68;1;-1;0;unknown;no
28545;43;management;married;tertiary;no;0;no;no;cellular;2;feb;319;2;-1;0;unknown;no
94516;34;blue-collar;married;secondary;no;7;yes;yes;cellular;2;feb;171;2;193;2;other;no
62157;43;technician;single;secondary;no;257;yes;no;cellular;2;feb;64;2;-1;0;unknown;no
30820;53;admin.;divorced;secondary;no;372;no;yes;cellular;2;feb;126;2;-1;0;unknown;no
27234;59;management;married;tertiary;no;3401;no;no;cellular;2;feb;111;1;-1;0;unknown;no
43847;46;management;married;tertiary;no;5261;no;no;cellular;2;feb;215;1;-1;0;unknown;no
67529;35;services;divorced;secondary;no;6;no;no;cellular;2;feb;111;1;-1;0;unknown;no
45286;26;student;single;secondary;no;2469;no;no;cellular;2;feb;406;1;-1;0;unknown;no
25653;49;self-employed;married;tertiary;no;147;no;yes;cellular;2;feb;559;1;189;4;failure;no
89895;40;management;married;tertiary;no;0;yes;no;cellular;2;feb;279;1;-1;0;unknown;no
13164;53;technician;single;tertiary;no;-167;yes;yes;cellular;2;feb;289;1;-1;0;unknown;no
52010;61;housemaid;single;unknown;no;893;no;no;telephone;2;feb;324;1;-1;0;unknown;no
78398;36;unemployed;married;secondary;no;608;yes;no;cellular;2;feb;114;1;263;3;other;no
71117;32;management;married;tertiary;no;141;no;no;cellular;2;feb;64;2;-1;0;unknown;no
64067;42;management;married;secondary;no;0;yes;yes;cellular;2;feb;854;1;-1;0;unknown;no
68188;31;management;single;tertiary;no;630;no;no;cellular;2;feb;70;2;-1;0;unknown;no
20374;28;student;single;secondary;no;689;no;no;cellular;2;feb;36;1;-1;0;unknown;no
42515;35;services;married;secondary;no;630;yes;no;cellular;2;feb;134;1;271;2;failure;no
71556;28;unemployed;single;tertiary;no;0;no;no;telephone;2;feb;39;1;-1;0;unknown;no
32529;38;management;married;tertiary;no;1308;yes;no;cellular;2;feb;626;1;-1;0;unknown;yes
39928;57;admin.;married;secondary;no;567;yes;no;cellular;2;feb;87;2;265;3;other;no
65434;33;entrepreneur;married;tertiary;no;606;yes;no;cellular;2;feb;194;1;-1;0;unknown;no
22519;58;retired;married;secondary;no;1227;no;no;cellular;2;feb;277;1;-1;0;unknown;no
96975;26;student;single;secondary;no;5569;no;no;cellular;2;feb;236;1;-1;0;unknown;no
27104;41;management;married;secondary;no;0;yes;no;cellular;2;feb;154;2;264;1;other;no
50689;45;management;married;tertiary;no;3857;yes;no;cellular;2;feb;195;1;-1;0;unknown;no
39475;43;blue-collar;married;secondary;no;1109;yes;no;cellular;2;feb;115;3;264;2;failure;no
82834;60;blue-collar;married;secondary;no;272;no;no;cellular;2;feb;421;1;-1;0;unknown;no
90227;33;management;married;tertiary;no;73;yes;no;cellular;2;feb;214;1;-1;0;unknown;no
82453;58;retired;married;secondary;no;158;yes;yes;cellular;2;feb;156;5;-1;0;unknown;no
93087;45;unemployed;married;primary;no;0;yes;no;cellular;2;feb;570;2;-1;0;unknown;no
52848;38;admin.;divorced;secondary;no;485;yes;no;cellular;2;feb;252;1;-1;0;unknown;no
30779;29;management;single;tertiary;no;642;no;no;cellular;2;feb;156;3;-1;0;unknown;no
59479;32;blue-collar;single;secondary;no;2142;no;no;cellular;2;feb;406;1;-1;0;unknown;no
88682;41;services;divorced;secondary;no;840;yes;no;cellular;2;feb;938;1;-1;0;unknown;yes
62154;27;blue-collar;married;primary;no;0;no;no;telephone;2;feb;45;1;-1;0;unknown;no
90584;29;blue-collar;married;secondary;no;1074;no;no;cellular;2;feb;153;1;-1;0;unknown;no
33153;48;blue-collar;divorced;secondary;yes;-535;yes;no;cellular;2;feb;115;2;187;2;failure;no
46271;39;management;married;unknown;no;1253;no;no;cellular;2;feb;337;1;-1;0;unknown;no
12755;58;management;divorced;tertiary;no;5701;no;no;cellular;2;feb;521;1;-1;0;unknown;yes
65714;27;admin.;single;tertiary;no;43;no;no;cellular;2;feb;95;3;-1;0;unknown;no
34862;48;services;married;secondary;no;22;no;no;cellular;2;feb;429;2;-1;0;unknown;no
17773;40;services;married;secondary;no;809;no;no;cellular;2;feb;114;1;-1;0;unknown;no
44815;31;unemployed;single;primary;no;1;no;no;cellular;2;feb;19;6;-1;0;unknown;no
18051;52;services;married;secondary;no;416;yes;no;cellular;2;feb;198;2;-1;0;unknown;no
32733;43;blue-collar;married;secondary;no;597;yes;no;cellular;2;feb;87;1;263;1;failure;no
43198;38;technician;single;secondary;no;103;yes;no;cellular;2;feb;159;1;187;3;failure;no
32886;31;services;divorced;secondary;no;139;no;no;cellular;2;feb;178;1;-1;0;unknown;no
24909;31;management;single;secondary;no;783;yes;no;cellular;2;feb;221;2;272;1;failure;no
99603;53;technician;married;secondary;no;4930;no;yes;cellular;2;feb;228;2;-1;0;unknown;no
49365;32;management;single;secondary;no;453;yes;no;cellular;2;feb;544;1;269;2;failure;no
67761;75;retired;divorced;primary;no;46;no;no;cellular;2;feb;294;1;-1;0;unknown;no
18344;37;technician;married;secondary;no;494;yes;no;cellular;2;feb;247;2;269;3;failure;no
29722;75;retired;married;primary;no;3324;no;no;cellular;2;feb;149;1;-1;0;unknown;no
92606;60;services;married;secondary;no;292;no;yes;cellular;2;feb;260;5;195;4;failure;no
39270;61;management;married;tertiary;no;6016;no;no;cellular;2;feb;670;3;-1;0;unknown;yes
89476;30;technician;single;secondary;no;57;no;no;cellular;2;feb;465;2;-1;0;unknown;no
24332;48;blue-collar;single;primary;no;8990;no;no;telephone;2;feb;1790;2;-1;0;unknown;yes
50218;32;admin.;single;tertiary;no;2004;no;no;cellular;2;feb;141;1;75;1;failure;no
12672;26;blue-collar;single;secondary;no;494;no;no;cellular;2;feb;237;1;-1;0;unknown;no
38357;38;management;married;tertiary;no;1187;yes;yes;cellular;2;feb;157;1;-1;0;unknown;no
64544;29;blue-collar;married;secondary;no;321;yes;yes;cellular;2;feb;102;2;-1;0;unknown;no
61184;36;management;married;tertiary;no;630;no;no;cellular;2;feb;285;1;-1;0;unknown;yes
34830;42;unemployed;single;secondary;no;1523;yes;no;cellular;2;feb;736;1;-1;0;unknown;no
75900;57;management;married;secondary;no;123;no;no;cellular;2;feb;154;2;-1;0;unknown;no
31196;37;management;single;tertiary;no;230;yes;yes;cellular;2;feb;120;2;272;1;failure;no
49323;45;admin.;married;secondary;no;1214;yes;no;cellular;2;feb;150;2;189;2;failure;no
78401;26;services;single;secondary;no;37;no;yes;cellular;2;feb;219;5;-1;0;unknown;no
39093;35;technician;married;tertiary;no;1526;yes;no;cellular;2;feb;236;2;217;4;failure;no
14059;41;services;divorced;secondary;no;-376;yes;no;cellular;2;feb;421;3;238;9;other;no
75262;33;admin.;married;secondary;no;482;yes;no;cellular;2;feb;249;1;-1;0;unknown;no
68569;31;management;married;tertiary;no;4015;yes;no;cellular;2;feb;95;2;241;3;other;no
75683;31;management;single;tertiary;no;1017;no;no;cellular;2;feb;83;1;-1;0;unknown;no
74850;38;unemployed;single;secondary;no;2876;no;no;cellular;2;feb;245;2;-1;0;unknown;no
98694;39;admin.;divorced;secondary;no;442;yes;no;cellular;2;feb;204;2;257;2;other;no
43110;56;entrepreneur;married;secondary;no;5838;no;no;cellular;2;feb;116;2;230;2;failure;no
73999;35;admin.;married;tertiary;no;1145;yes;no;cellular;2;feb;82;2;-1;0;unknown;no
44334;33;blue-collar;single;secondary;no;123;no;no;cellular;2;feb;175;2;-1;0;unknown;no
76933;31;management;single;tertiary;no;3283;no;no;cellular;2;feb;258;1;73;1;failure;yes
85799;46;management;divorced;tertiary;no;665;yes;no;cellular;2;feb;158;2;207;1;other;no
96989;31;technician;married;secondary;no;671;no;no;cellular;2;feb;119;2;175;2;failure;no
67239;30;self-employed;single;tertiary;no;432;yes;no;cellular;2;feb;402;1;-1;0;unknown;yes
78812;57;technician;married;secondary;no;589;yes;no;cellular;2;feb;223;1;76;4;failure;no
14576;26;technician;single;tertiary;no;15161;no;no;cellular;2;feb;280;1;-1;0;unknown;yes
36037;32;admin.;single;secondary;no;613;yes;no;cellular;2;feb;88;1;-1;0;unknown;no
87167;54;management;divorced;tertiary;no;2037;no;no;cellular;2;feb;96;1;-1;0;unknown;no
64938;55;retired;married;secondary;no;-185;no;yes;telephone;2;feb;463;2;-1;0;unknown;no
85628;67;retired;married;tertiary;no;2841;no;no;cellular;2;feb;62;1;-1;0;unknown;no
87804;53;management;married;tertiary;no;1759;no;no;cellular;2;feb;220;3;-1;0;unknown;no
46654;30;admin.;single;secondary;no;3156;no;no;cellular;2;feb;170;1;-1;0;unknown;no
26762;29;admin.;single;secondary;no;-498;yes;no;cellular;2;feb;99;3;227;14;failure;no
99184;46;technician;married;unknown;no;304;no;no;cellular;2;feb;202;2;-1;0;unknown;no
24009;26;self-employed;single;tertiary;no;458;yes;yes;cellular;2;feb;117;7;-1;0;unknown;no
42668;37;technician;single;tertiary;no;-1;yes;no;cellular;2;feb;223;2;200;7;other;no
37107;38;admin.;single;secondary;no;569;yes;yes;cellular;2;feb;164;2;272;2;failure;no
35010;28;management;single;tertiary;no;233;no;no;telephone;2;feb;51;2;-1;0;unknown;no
35444;41;management;single;tertiary;no;601;yes;yes;cellular;2;feb;457;2;-1;0;unknown;no
19599;49;unemployed;married;primary;no;157;yes;no;cellular;2;feb;131;2;-1;0;unknown;no
77732;36;management;single;unknown;no;601;no;no;cellular;2;feb;237;2;-1;0;unknown;no
80005;40;entrepreneur;divorced;secondary;no;1247;yes;no;cellular;2;feb;445;2;-1;0;unknown;no
47215;43;admin.;single;secondary;no;-247;yes;yes;cellular;2;feb;751;2;76;4;failure;yes
